Date,Latitude,Longitude
12/09/2022 19:29:58,44.058021,-81.545268
12/09/2022 19:30:01,44.057709,-81.544477
12/09/2022 19:30:04,44.057388,-81.543679
12/09/2022 19:30:07,44.057073,-81.54287
12/09/2022 19:30:10,44.056749,-81.54206
12/09/2022 19:30:13,44.056433,-81.541251
12/09/2022 19:30:16,44.056103,-81.540444
12/09/2022 19:30:19,44.055779,-81.539631
12/09/2022 19:30:22,44.055449,-81.538817
12/09/2022 19:30:25,44.05512,-81.538005
12/09/2022 19:30:28,44.0548,-81.537196
12/09/2022 19:30:31,44.054486,-81.536402
12/09/2022 19:30:35,44.054167,-81.535619
12/09/2022 19:30:38,44.053861,-81.53485
12/09/2022 19:30:41,44.05356,-81.534093
12/09/2022 19:30:44,44.053263,-81.533339
12/09/2022 19:30:47,44.05296,-81.532583
12/09/2022 19:30:50,44.052665,-81.531825
12/09/2022 19:30:53,44.052361,-81.531073
12/09/2022 19:30:56,44.052064,-81.530308
12/09/2022 19:30:59,44.051762,-81.529526
12/09/2022 19:31:02,44.051449,-81.528742
12/09/2022 19:31:05,44.051144,-81.527958
12/09/2022 19:31:08,44.050819,-81.527183
12/09/2022 19:31:11,44.050506,-81.526397
12/09/2022 19:31:14,44.050195,-81.525608
12/09/2022 19:31:17,44.049885,-81.524825
12/09/2022 19:31:20,44.049562,-81.52403
12/09/2022 19:31:23,44.049252,-81.523225
12/09/2022 19:31:26,44.048921,-81.522419
12/09/2022 19:31:29,44.048599,-81.521618
12/09/2022 19:31:32,44.048258,-81.520797
12/09/2022 19:31:35,44.047928,-81.519976
12/09/2022 19:31:38,44.047598,-81.519159
12/09/2022 19:31:41,44.047275,-81.518349
12/09/2022 19:31:44,44.046959,-81.517543
12/09/2022 19:31:47,44.046641,-81.516776
12/09/2022 19:31:50,44.046327,-81.515959
12/09/2022 19:31:53,44.046004,-81.515155
12/09/2022 19:31:56,44.045692,-81.514376
12/09/2022 19:31:59,44.045385,-81.513616
12/09/2022 19:32:02,44.04509,-81.512856
12/09/2022 19:32:05,44.044798,-81.512126
12/09/2022 19:32:08,44.044515,-81.511398
12/09/2022 19:32:11,44.044221,-81.510674
12/09/2022 19:32:14,44.04391,-81.509928
12/09/2022 19:32:17,44.043596,-81.509157
12/09/2022 19:32:20,44.043271,-81.508369
12/09/2022 19:32:23,44.042946,-81.50759
12/09/2022 19:32:26,44.042627,-81.506799
12/09/2022 19:32:29,44.042304,-81.506005
12/09/2022 19:32:32,44.041876,-81.504948
12/09/2022 19:32:35,44.04156,-81.504145
12/09/2022 19:32:38,44.041234,-81.503346
12/09/2022 19:32:41,44.040915,-81.502551
12/09/2022 19:32:45,44.040699,-81.502014
12/09/2022 19:32:47,44.040268,-81.500949
12/09/2022 19:32:50,44.039941,-81.500145
12/09/2022 19:32:54,44.039622,-81.499349
12/09/2022 19:32:57,44.039297,-81.498546
12/09/2022 19:33:00,44.038991,-81.497772
12/09/2022 19:33:03,44.038684,-81.497001
12/09/2022 19:33:06,44.038384,-81.496241
12/09/2022 19:33:09,44.038078,-81.495484
12/09/2022 19:33:12,44.037764,-81.494718
12/09/2022 19:33:15,44.037454,-81.493947
12/09/2022 19:33:18,44.037145,-81.493141
12/09/2022 19:33:21,44.036823,-81.492335
12/09/2022 19:33:24,44.036515,-81.491524
12/09/2022 19:33:27,44.036187,-81.490722
12/09/2022 19:33:30,44.035857,-81.489916
12/09/2022 19:33:33,44.035522,-81.489108
12/09/2022 19:33:36,44.035185,-81.488302
12/09/2022 19:33:39,44.034851,-81.487472
12/09/2022 19:33:42,44.034503,-81.486643
12/09/2022 19:33:45,44.034163,-81.485816
12/09/2022 19:33:48,44.033834,-81.484991
12/09/2022 19:33:51,44.033503,-81.484174
12/09/2022 19:33:54,44.033171,-81.483369
12/09/2022 19:33:57,44.032836,-81.482576
12/09/2022 19:34:00,44.032509,-81.481775
12/09/2022 19:34:03,44.032184,-81.480971
12/09/2022 19:34:06,44.031864,-81.480153
12/09/2022 19:34:09,44.03154,-81.479349
12/09/2022 19:34:12,44.031209,-81.478564
12/09/2022 19:34:15,44.030904,-81.477806
12/09/2022 19:34:18,44.030599,-81.477044
12/09/2022 19:34:21,44.030278,-81.47627
12/09/2022 19:34:24,44.029966,-81.475507
12/09/2022 19:34:27,44.029659,-81.474767
12/09/2022 19:34:30,44.029362,-81.474061
12/09/2022 19:34:33,44.029078,-81.47337
12/09/2022 19:34:36,44.028787,-81.472681
12/09/2022 19:34:39,44.028499,-81.472003
12/09/2022 19:34:42,44.028212,-81.47132
12/09/2022 19:34:45,44.027955,-81.470673
12/09/2022 19:34:48,44.027702,-81.470075
12/09/2022 19:34:51,44.027468,-81.46949
12/09/2022 19:34:55,44.02724,-81.468906
12/09/2022 19:34:58,44.027019,-81.468357
12/09/2022 19:35:01,44.026808,-81.467862
12/09/2022 19:35:04,44.026634,-81.467479
12/09/2022 19:35:07,44.026508,-81.467153
12/09/2022 19:35:10,44.026465,-81.467079
12/09/2022 19:35:13,44.026463,-81.467055
12/09/2022 19:35:16,44.02642,-81.466956
12/09/2022 19:35:19,44.026316,-81.466688
12/09/2022 19:35:22,44.026173,-81.466352
12/09/2022 19:35:25,44.026003,-81.465895
12/09/2022 19:35:28,44.025784,-81.46535
12/09/2022 19:35:31,44.025536,-81.464756
12/09/2022 19:35:34,44.025283,-81.464128
12/09/2022 19:35:37,44.025004,-81.463483
12/09/2022 19:35:40,44.024737,-81.462803
